time(s)	cellId	rnti	lcid	packetSize
0.892682	2	1	4	1030
0.892722	2	1	4	1030
0.892762	2	1	4	1030
0.892802	2	1	4	1030
0.892842	2	1	4	1030
0.892882	2	1	4	1030
0.892922	2	1	4	1030
0.892962	2	1	4	1030
0.893002	2	1	4	1030
0.893042	2	1	4	1030
0.893082	2	1	4	1030
0.893122	2	1	4	1030
0.893162	2	1	4	1030
0.893202	2	1	4	1030
0.893242	2	1	4	1030
0.893282	2	1	4	1030
0.893322	2	1	4	1030
0.893362	2	1	4	1030
0.893402	2	1	4	1030
0.893442	2	1	4	1030
0.893482	2	1	4	1030
0.893522	2	1	4	1030
0.893562	2	1	4	1030
0.893602	2	1	4	1030
0.893642	2	1	4	1030
0.893682	2	1	4	1030
0.893722	2	1	4	1030
0.893762	2	1	4	1030
0.893802	2	1	4	1030
0.893842	2	1	4	1030
0.893882	2	1	4	1030
0.893922	2	1	4	1030
0.893962	2	1	4	1030
0.894002	2	1	4	1030
0.894042	2	1	4	1030
0.894082	2	1	4	1030
0.894122	2	1	4	1030
0.894162	2	1	4	1030
0.894202	2	1	4	1030
0.894242	2	1	4	1030
0.894282	2	1	4	1030
0.894322	2	1	4	1030
0.894362	2	1	4	1030
0.894402	2	1	4	1030
0.894442	2	1	4	1030
0.894482	2	1	4	1030
0.894522	2	1	4	1030
0.894562	2	1	4	1030
0.894602	2	1	4	1030
0.894642	2	1	4	1030
0.894682	2	1	4	1030
0.894722	2	1	4	1030
0.894762	2	1	4	1030
0.894802	2	1	4	1030
0.894842	2	1	4	1030
0.894882	2	1	4	1030
0.894922	2	1	4	1030
0.894962	2	1	4	1030
0.895002	2	1	4	1030
0.895042	2	1	4	1030
0.895082	2	1	4	1030
0.895122	2	1	4	1030
0.895162	2	1	4	1030
0.895202	2	1	4	1030
0.895242	2	1	4	1030
0.895282	2	1	4	1030
0.895322	2	1	4	1030
0.895362	2	1	4	1030
0.895402	2	1	4	1030
0.895442	2	1	4	1030
0.895482	2	1	4	1030
0.895522	2	1	4	1030
0.895562	2	1	4	1030
0.895602	2	1	4	1030
0.895642	2	1	4	1030
0.895682	2	1	4	1030
0.895722	2	1	4	1030
0.895762	2	1	4	1030
0.895802	2	1	4	1030
0.895842	2	1	4	1030
0.895882	2	1	4	1030
0.895922	2	1	4	1030
0.895962	2	1	4	1030
0.896002	2	1	4	1030
0.896042	2	1	4	1030
0.896082	2	1	4	1030
0.896122	2	1	4	1030
0.896162	2	1	4	1030
0.896202	2	1	4	1030
0.896242	2	1	4	1030
0.896282	2	1	4	1030
0.896322	2	1	4	1030
0.896362	2	1	4	1030
0.896402	2	1	4	1030
0.896442	2	1	4	1030
0.896482	2	1	4	1030
0.896522	2	1	4	1030
0.896562	2	1	4	1030
0.896602	2	1	4	1030
0.896642	2	1	4	1030
0.896682	2	1	4	1030
0.896722	2	1	4	1030
0.896762	2	1	4	1030
0.896802	2	1	4	1030
0.896842	2	1	4	1030
0.896882	2	1	4	1030
0.896922	2	1	4	1030
0.896962	2	1	4	1030
0.897002	2	1	4	1030
0.897042	2	1	4	1030
0.897082	2	1	4	1030
0.897122	2	1	4	1030
0.897162	2	1	4	1030
0.897202	2	1	4	1030
0.897242	2	1	4	1030
0.897282	2	1	4	1030
0.897322	2	1	4	1030
0.897362	2	1	4	1030
0.897402	2	1	4	1030
0.897442	2	1	4	1030
0.897482	2	1	4	1030
0.897522	2	1	4	1030
0.897562	2	1	4	1030
0.897602	2	1	4	1030
0.897642	2	1	4	1030
0.897682	2	1	4	1030
0.897722	2	1	4	1030
0.897762	2	1	4	1030
0.897802	2	1	4	1030
0.897842	2	1	4	1030
0.897882	2	1	4	1030
0.897922	2	1	4	1030
0.897962	2	1	4	1030
0.898002	2	1	4	1030
0.898042	2	1	4	1030
0.898082	2	1	4	1030
0.898122	2	1	4	1030
0.898162	2	1	4	1030
0.898202	2	1	4	1030
0.898242	2	1	4	1030
0.898282	2	1	4	1030
0.898322	2	1	4	1030
0.898362	2	1	4	1030
0.898402	2	1	4	1030
0.898442	2	1	4	1030
0.898482	2	1	4	1030
0.898522	2	1	4	1030
0.898562	2	1	4	1030
0.898602	2	1	4	1030
0.898642	2	1	4	1030
0.898682	2	1	4	1030
0.898722	2	1	4	1030
0.898762	2	1	4	1030
0.898802	2	1	4	1030
0.898842	2	1	4	1030
0.898882	2	1	4	1030
0.898922	2	1	4	1030
0.898962	2	1	4	1030
0.899002	2	1	4	1030
0.899042	2	1	4	1030
0.899082	2	1	4	1030
0.899122	2	1	4	1030
0.899162	2	1	4	1030
0.899202	2	1	4	1030
0.899242	2	1	4	1030
0.899282	2	1	4	1030
0.899322	2	1	4	1030
0.899362	2	1	4	1030
0.899402	2	1	4	1030
0.899442	2	1	4	1030
0.899482	2	1	4	1030
0.899522	2	1	4	1030
0.899562	2	1	4	1030
0.899602	2	1	4	1030
0.899642	2	1	4	1030
0.899682	2	1	4	1030
0.899722	2	1	4	1030
0.899762	2	1	4	1030
0.899802	2	1	4	1030
0.899842	2	1	4	1030
0.899882	2	1	4	1030
0.899922	2	1	4	1030
0.899962	2	1	4	1030
0.900002	2	1	4	1030
0.900042	2	1	4	1030
0.900082	2	1	4	1030
0.900122	2	1	4	1030
0.900162	2	1	4	1030
0.900202	2	1	4	1030
0.900242	2	1	4	1030
0.900282	2	1	4	1030
0.900322	2	1	4	1030
0.900362	2	1	4	1030
0.900402	2	1	4	1030
0.900442	2	1	4	1030
0.900482	2	1	4	1030
0.900522	2	1	4	1030
0.900562	2	1	4	1030
0.900602	2	1	4	1030
0.900642	2	1	4	1030
0.900682	2	1	4	1030
0.900722	2	1	4	1030
0.900762	2	1	4	1030
0.900802	2	1	4	1030
0.900842	2	1	4	1030
0.900882	2	1	4	1030
0.900922	2	1	4	1030
0.900962	2	1	4	1030
0.901002	2	1	4	1030
0.901042	2	1	4	1030
0.901082	2	1	4	1030
0.901122	2	1	4	1030
0.901162	2	1	4	1030
0.901202	2	1	4	1030
0.901242	2	1	4	1030
0.901282	2	1	4	1030
0.901322	2	1	4	1030
0.901362	2	1	4	1030
0.901402	2	1	4	1030
0.901442	2	1	4	1030
0.901482	2	1	4	1030
0.901522	2	1	4	1030
0.901562	2	1	4	1030
0.901602	2	1	4	1030
0.901642	2	1	4	1030
0.901682	2	1	4	1030
0.901722	2	1	4	1030
0.901762	2	1	4	1030
0.901802	2	1	4	1030
0.901842	2	1	4	1030
0.901882	2	1	4	1030
0.901922	2	1	4	1030
0.901962	2	1	4	1030
0.902002	2	1	4	1030
0.902042	2	1	4	1030
0.902082	2	1	4	1030
0.902122	2	1	4	1030
0.902162	2	1	4	1030
0.902202	2	1	4	1030
0.902242	2	1	4	1030
0.902282	2	1	4	1030
0.902322	2	1	4	1030
0.902362	2	1	4	1030
0.902402	2	1	4	1030
0.902442	2	1	4	1030
0.902482	2	1	4	1030
0.902522	2	1	4	1030
0.902562	2	1	4	1030
0.902602	2	1	4	1030
0.902642	2	1	4	1030
0.902682	2	1	4	1030
0.902722	2	1	4	1030
0.902762	2	1	4	1030
0.902802	2	1	4	1030
0.902842	2	1	4	1030
0.902882	2	1	4	1030
0.902922	2	1	4	1030
0.902962	2	1	4	1030
0.903002	2	1	4	1030
0.903042	2	1	4	1030
0.903082	2	1	4	1030
0.903122	2	1	4	1030
0.903162	2	1	4	1030
0.903202	2	1	4	1030
0.903242	2	1	4	1030
0.903282	2	1	4	1030
0.903322	2	1	4	1030
0.903362	2	1	4	1030
0.903402	2	1	4	1030
0.903442	2	1	4	1030
0.903482	2	1	4	1030
0.903522	2	1	4	1030
0.903562	2	1	4	1030
0.903602	2	1	4	1030
0.903642	2	1	4	1030
0.903682	2	1	4	1030
0.903722	2	1	4	1030
0.903762	2	1	4	1030
0.903802	2	1	4	1030
0.903842	2	1	4	1030
0.903882	2	1	4	1030
0.903922	2	1	4	1030
0.903962	2	1	4	1030
0.904002	2	1	4	1030
0.904042	2	1	4	1030
0.904082	2	1	4	1030
0.904122	2	1	4	1030
0.904162	2	1	4	1030
0.904202	2	1	4	1030
0.904242	2	1	4	1030
0.904282	2	1	4	1030
0.904322	2	1	4	1030
0.904362	2	1	4	1030
0.904402	2	1	4	1030
0.904442	2	1	4	1030
0.904482	2	1	4	1030
0.904522	2	1	4	1030
0.904562	2	1	4	1030
0.904602	2	1	4	1030
0.904642	2	1	4	1030
0.904682	2	1	4	1030
0.904722	2	1	4	1030
0.904762	2	1	4	1030
0.904802	2	1	4	1030
0.904842	2	1	4	1030
0.904882	2	1	4	1030
0.904922	2	1	4	1030
0.904962	2	1	4	1030
0.905002	2	1	4	1030
0.905042	2	1	4	1030
0.905082	2	1	4	1030
0.905122	2	1	4	1030
0.905162	2	1	4	1030
0.905202	2	1	4	1030
0.905242	2	1	4	1030
0.905282	2	1	4	1030
0.905322	2	1	4	1030
0.905362	2	1	4	1030
0.905402	2	1	4	1030
0.905442	2	1	4	1030
0.905482	2	1	4	1030
0.905522	2	1	4	1030
0.905562	2	1	4	1030
0.905602	2	1	4	1030
0.905642	2	1	4	1030
0.905682	2	1	4	1030
0.905722	2	1	4	1030
0.905762	2	1	4	1030
0.905802	2	1	4	1030
0.905842	2	1	4	1030
0.905882	2	1	4	1030
0.905922	2	1	4	1030
0.905962	2	1	4	1030
0.906002	2	1	4	1030
0.906042	2	1	4	1030
0.906082	2	1	4	1030
0.906122	2	1	4	1030
0.906162	2	1	4	1030
0.906202	2	1	4	1030
0.906242	2	1	4	1030
0.906282	2	1	4	1030
0.906322	2	1	4	1030
0.906362	2	1	4	1030
0.906402	2	1	4	1030
0.906442	2	1	4	1030
0.906482	2	1	4	1030
0.906522	2	1	4	1030
0.906562	2	1	4	1030
0.906602	2	1	4	1030
0.906642	2	1	4	1030
0.906682	2	1	4	1030
0.906722	2	1	4	1030
0.906762	2	1	4	1030
0.906802	2	1	4	1030
0.906842	2	1	4	1030
0.906882	2	1	4	1030
0.906922	2	1	4	1030
0.906962	2	1	4	1030
0.907002	2	1	4	1030
0.907042	2	1	4	1030
0.907082	2	1	4	1030
0.907122	2	1	4	1030
0.907162	2	1	4	1030
0.907202	2	1	4	1030
0.907242	2	1	4	1030
0.907282	2	1	4	1030
0.907322	2	1	4	1030
0.907362	2	1	4	1030
0.907402	2	1	4	1030
0.907442	2	1	4	1030
0.907482	2	1	4	1030
0.907522	2	1	4	1030
0.907562	2	1	4	1030
0.907602	2	1	4	1030
0.907642	2	1	4	1030
0.907682	2	1	4	1030
0.907722	2	1	4	1030
0.907762	2	1	4	1030
0.907802	2	1	4	1030
0.907842	2	1	4	1030
0.907882	2	1	4	1030
0.907922	2	1	4	1030
0.907962	2	1	4	1030
0.908002	2	1	4	1030
0.908042	2	1	4	1030
0.908082	2	1	4	1030
0.908122	2	1	4	1030
0.908162	2	1	4	1030
0.908202	2	1	4	1030
0.908242	2	1	4	1030
0.908282	2	1	4	1030
0.908322	2	1	4	1030
0.908362	2	1	4	1030
0.908402	2	1	4	1030
0.908442	2	1	4	1030
0.908482	2	1	4	1030
0.908522	2	1	4	1030
0.908562	2	1	4	1030
0.908602	2	1	4	1030
0.908642	2	1	4	1030
0.908682	2	1	4	1030
0.908722	2	1	4	1030
0.908762	2	1	4	1030
0.908802	2	1	4	1030
0.908842	2	1	4	1030
0.908882	2	1	4	1030
0.908922	2	1	4	1030
0.908962	2	1	4	1030
0.909002	2	1	4	1030
0.909042	2	1	4	1030
0.909082	2	1	4	1030
0.909122	2	1	4	1030
0.909162	2	1	4	1030
0.909202	2	1	4	1030
0.909242	2	1	4	1030
0.909282	2	1	4	1030
0.909322	2	1	4	1030
0.909362	2	1	4	1030
0.909402	2	1	4	1030
0.909442	2	1	4	1030
0.909482	2	1	4	1030
0.909522	2	1	4	1030
0.909562	2	1	4	1030
0.909602	2	1	4	1030
0.909642	2	1	4	1030
0.909682	2	1	4	1030
0.909722	2	1	4	1030
0.909762	2	1	4	1030
0.909802	2	1	4	1030
0.909842	2	1	4	1030
0.909882	2	1	4	1030
0.909922	2	1	4	1030
0.909962	2	1	4	1030
0.910002	2	1	4	1030
0.910042	2	1	4	1030
0.910082	2	1	4	1030
0.910122	2	1	4	1030
0.910162	2	1	4	1030
0.910202	2	1	4	1030
0.910242	2	1	4	1030
0.910282	2	1	4	1030
0.910322	2	1	4	1030
0.910362	2	1	4	1030
0.910402	2	1	4	1030
0.910442	2	1	4	1030
0.910482	2	1	4	1030
0.910522	2	1	4	1030
0.910562	2	1	4	1030
0.910602	2	1	4	1030
0.910642	2	1	4	1030
0.910682	2	1	4	1030
0.910722	2	1	4	1030
0.910762	2	1	4	1030
0.910802	2	1	4	1030
0.910842	2	1	4	1030
0.910882	2	1	4	1030
0.910922	2	1	4	1030
0.910962	2	1	4	1030
0.911002	2	1	4	1030
0.911042	2	1	4	1030
0.911082	2	1	4	1030
0.911122	2	1	4	1030
0.911162	2	1	4	1030
0.911202	2	1	4	1030
0.911242	2	1	4	1030
0.911282	2	1	4	1030
0.911322	2	1	4	1030
0.911362	2	1	4	1030
0.911402	2	1	4	1030
0.911442	2	1	4	1030
0.911482	2	1	4	1030
0.911522	2	1	4	1030
0.911562	2	1	4	1030
0.911602	2	1	4	1030
0.911642	2	1	4	1030
0.911682	2	1	4	1030
0.911722	2	1	4	1030
0.911762	2	1	4	1030
0.911802	2	1	4	1030
0.911842	2	1	4	1030
0.911882	2	1	4	1030
0.911922	2	1	4	1030
0.911962	2	1	4	1030
0.912002	2	1	4	1030
0.912042	2	1	4	1030
0.912082	2	1	4	1030
0.912122	2	1	4	1030
0.912162	2	1	4	1030
0.912202	2	1	4	1030
0.912242	2	1	4	1030
0.912282	2	1	4	1030
0.912322	2	1	4	1030
0.912362	2	1	4	1030
0.912402	2	1	4	1030
0.912442	2	1	4	1030
0.912482	2	1	4	1030
0.912522	2	1	4	1030
0.912562	2	1	4	1030
0.912602	2	1	4	1030
0.912642	2	1	4	1030
0.912682	2	1	4	1030
0.912722	2	1	4	1030
0.912762	2	1	4	1030
0.912802	2	1	4	1030
0.912842	2	1	4	1030
0.912882	2	1	4	1030
0.912922	2	1	4	1030
0.912962	2	1	4	1030
0.913002	2	1	4	1030
0.913042	2	1	4	1030
0.913082	2	1	4	1030
0.913122	2	1	4	1030
0.913162	2	1	4	1030
0.913202	2	1	4	1030
0.913242	2	1	4	1030
0.913282	2	1	4	1030
0.913322	2	1	4	1030
0.913362	2	1	4	1030
0.913402	2	1	4	1030
0.913442	2	1	4	1030
0.913482	2	1	4	1030
0.913522	2	1	4	1030
0.913562	2	1	4	1030
0.913602	2	1	4	1030
0.913642	2	1	4	1030
0.913682	2	1	4	1030
0.913722	2	1	4	1030
0.913762	2	1	4	1030
0.913802	2	1	4	1030
0.913842	2	1	4	1030
0.913882	2	1	4	1030
0.913922	2	1	4	1030
0.913962	2	1	4	1030
0.914002	2	1	4	1030
0.914042	2	1	4	1030
0.914082	2	1	4	1030
0.914122	2	1	4	1030
0.914162	2	1	4	1030
0.914202	2	1	4	1030
0.914242	2	1	4	1030
0.914282	2	1	4	1030
0.914322	2	1	4	1030
0.914362	2	1	4	1030
0.914402	2	1	4	1030
0.914442	2	1	4	1030
0.914482	2	1	4	1030
0.914522	2	1	4	1030
0.914562	2	1	4	1030
0.914602	2	1	4	1030
0.914642	2	1	4	1030
0.914682	2	1	4	1030
0.914722	2	1	4	1030
0.914762	2	1	4	1030
0.914802	2	1	4	1030
0.914842	2	1	4	1030
0.914882	2	1	4	1030
0.914922	2	1	4	1030
0.914962	2	1	4	1030
0.915002	2	1	4	1030
0.915042	2	1	4	1030
0.915082	2	1	4	1030
0.915122	2	1	4	1030
0.915162	2	1	4	1030
0.915202	2	1	4	1030
0.915242	2	1	4	1030
0.915282	2	1	4	1030
0.915322	2	1	4	1030
0.915362	2	1	4	1030
0.915402	2	1	4	1030
0.915442	2	1	4	1030
0.915482	2	1	4	1030
0.915522	2	1	4	1030
0.915562	2	1	4	1030
0.915602	2	1	4	1030
0.915642	2	1	4	1030
0.915682	2	1	4	1030
0.915722	2	1	4	1030
0.915762	2	1	4	1030
0.915802	2	1	4	1030
0.915842	2	1	4	1030
0.915882	2	1	4	1030
0.915922	2	1	4	1030
0.915962	2	1	4	1030
0.916002	2	1	4	1030
0.916042	2	1	4	1030
0.916082	2	1	4	1030
0.916122	2	1	4	1030
0.916162	2	1	4	1030
0.916202	2	1	4	1030
0.916242	2	1	4	1030
0.916282	2	1	4	1030
0.916322	2	1	4	1030
0.916362	2	1	4	1030
0.916402	2	1	4	1030
0.916442	2	1	4	1030
0.916482	2	1	4	1030
0.916522	2	1	4	1030
0.916562	2	1	4	1030
0.916602	2	1	4	1030
0.916642	2	1	4	1030
0.916682	2	1	4	1030
0.916722	2	1	4	1030
0.916762	2	1	4	1030
0.916802	2	1	4	1030
0.916842	2	1	4	1030
0.916882	2	1	4	1030
0.916922	2	1	4	1030
0.916962	2	1	4	1030
0.917002	2	1	4	1030
0.917042	2	1	4	1030
0.917082	2	1	4	1030
0.917122	2	1	4	1030
0.917162	2	1	4	1030
0.917202	2	1	4	1030
0.917242	2	1	4	1030
0.917282	2	1	4	1030
0.917322	2	1	4	1030
0.917362	2	1	4	1030
0.917402	2	1	4	1030
0.917442	2	1	4	1030
0.917482	2	1	4	1030
0.917522	2	1	4	1030
0.917562	2	1	4	1030
0.917602	2	1	4	1030
0.917642	2	1	4	1030
0.917682	2	1	4	1030
0.917722	2	1	4	1030
0.917762	2	1	4	1030
0.917802	2	1	4	1030
0.917842	2	1	4	1030
0.917882	2	1	4	1030
0.917922	2	1	4	1030
0.917962	2	1	4	1030
0.918002	2	1	4	1030
0.918042	2	1	4	1030
0.918082	2	1	4	1030
0.918122	2	1	4	1030
0.918162	2	1	4	1030
0.918202	2	1	4	1030
0.918242	2	1	4	1030
0.918282	2	1	4	1030
0.918322	2	1	4	1030
0.918362	2	1	4	1030
0.918402	2	1	4	1030
0.918442	2	1	4	1030
0.918482	2	1	4	1030
0.918522	2	1	4	1030
0.918562	2	1	4	1030
0.918602	2	1	4	1030
0.918642	2	1	4	1030
0.918682	2	1	4	1030
0.918722	2	1	4	1030
0.918762	2	1	4	1030
0.918802	2	1	4	1030
0.918842	2	1	4	1030
0.918882	2	1	4	1030
0.918922	2	1	4	1030
0.918962	2	1	4	1030
0.919002	2	1	4	1030
0.919042	2	1	4	1030
0.919082	2	1	4	1030
0.919122	2	1	4	1030
0.919162	2	1	4	1030
0.919202	2	1	4	1030
0.919242	2	1	4	1030
0.919282	2	1	4	1030
0.919322	2	1	4	1030
0.919362	2	1	4	1030
0.919402	2	1	4	1030
0.919442	2	1	4	1030
0.919482	2	1	4	1030
0.919522	2	1	4	1030
0.919562	2	1	4	1030
0.919602	2	1	4	1030
0.919642	2	1	4	1030
0.919682	2	1	4	1030
0.919722	2	1	4	1030
0.919762	2	1	4	1030
0.919802	2	1	4	1030
0.919842	2	1	4	1030
0.919882	2	1	4	1030
0.919922	2	1	4	1030
0.919962	2	1	4	1030
0.920002	2	1	4	1030
0.920042	2	1	4	1030
0.920082	2	1	4	1030
0.920122	2	1	4	1030
0.920162	2	1	4	1030
0.920202	2	1	4	1030
0.920242	2	1	4	1030
0.920282	2	1	4	1030
0.920322	2	1	4	1030
0.920362	2	1	4	1030
0.920402	2	1	4	1030
0.920442	2	1	4	1030
0.920482	2	1	4	1030
0.920522	2	1	4	1030
0.920562	2	1	4	1030
0.920602	2	1	4	1030
0.920642	2	1	4	1030
0.920682	2	1	4	1030
0.920722	2	1	4	1030
0.920762	2	1	4	1030
0.920802	2	1	4	1030
0.920842	2	1	4	1030
0.920882	2	1	4	1030
0.920922	2	1	4	1030
0.920962	2	1	4	1030
0.921002	2	1	4	1030
0.921042	2	1	4	1030
0.921082	2	1	4	1030
0.921122	2	1	4	1030
0.921162	2	1	4	1030
0.921202	2	1	4	1030
0.921242	2	1	4	1030
0.921282	2	1	4	1030
0.921322	2	1	4	1030
0.921362	2	1	4	1030
0.921402	2	1	4	1030
0.921442	2	1	4	1030
0.921482	2	1	4	1030
0.921522	2	1	4	1030
0.921562	2	1	4	1030
0.921602	2	1	4	1030
0.921642	2	1	4	1030
0.921682	2	1	4	1030
0.921722	2	1	4	1030
0.921762	2	1	4	1030
0.921802	2	1	4	1030
0.921842	2	1	4	1030
0.921882	2	1	4	1030
0.921922	2	1	4	1030
0.921962	2	1	4	1030
0.922002	2	1	4	1030
0.922042	2	1	4	1030
0.922082	2	1	4	1030
0.922122	2	1	4	1030
0.922162	2	1	4	1030
0.922202	2	1	4	1030
0.922242	2	1	4	1030
0.922282	2	1	4	1030
0.922322	2	1	4	1030
0.922362	2	1	4	1030
0.922402	2	1	4	1030
0.922442	2	1	4	1030
0.922482	2	1	4	1030
0.922522	2	1	4	1030
0.922562	2	1	4	1030
0.922602	2	1	4	1030
0.922642	2	1	4	1030
0.922682	2	1	4	1030
0.922722	2	1	4	1030
0.922762	2	1	4	1030
0.922802	2	1	4	1030
0.922842	2	1	4	1030
0.922882	2	1	4	1030
0.922922	2	1	4	1030
0.922962	2	1	4	1030
0.923002	2	1	4	1030
0.923042	2	1	4	1030
0.923082	2	1	4	1030
0.923122	2	1	4	1030
0.923162	2	1	4	1030
0.923202	2	1	4	1030
0.923242	2	1	4	1030
0.923282	2	1	4	1030
0.923322	2	1	4	1030
0.923362	2	1	4	1030
0.923402	2	1	4	1030
0.923442	2	1	4	1030
0.923482	2	1	4	1030
0.923522	2	1	4	1030
0.923562	2	1	4	1030
0.923602	2	1	4	1030
0.923642	2	1	4	1030
0.923682	2	1	4	1030
0.923722	2	1	4	1030
0.923762	2	1	4	1030
0.923802	2	1	4	1030
0.923842	2	1	4	1030
0.923882	2	1	4	1030
0.923922	2	1	4	1030
0.923962	2	1	4	1030
0.924002	2	1	4	1030
0.924042	2	1	4	1030
0.924082	2	1	4	1030
0.924122	2	1	4	1030
0.924162	2	1	4	1030
0.924202	2	1	4	1030
0.924242	2	1	4	1030
0.924282	2	1	4	1030
0.924322	2	1	4	1030
0.924362	2	1	4	1030
0.924402	2	1	4	1030
0.924442	2	1	4	1030
0.924482	2	1	4	1030
0.924522	2	1	4	1030
0.924562	2	1	4	1030
0.924602	2	1	4	1030
0.924642	2	1	4	1030
0.924682	2	1	4	1030
0.924722	2	1	4	1030
0.924762	2	1	4	1030
0.924802	2	1	4	1030
0.924842	2	1	4	1030
0.924882	2	1	4	1030
0.924922	2	1	4	1030
0.924962	2	1	4	1030
0.925002	2	1	4	1030
0.925042	2	1	4	1030
0.925082	2	1	4	1030
0.925122	2	1	4	1030
0.925162	2	1	4	1030
0.925202	2	1	4	1030
0.925242	2	1	4	1030
0.925282	2	1	4	1030
0.925322	2	1	4	1030
0.925362	2	1	4	1030
0.925402	2	1	4	1030
0.925442	2	1	4	1030
0.925482	2	1	4	1030
0.925522	2	1	4	1030
0.925562	2	1	4	1030
0.925602	2	1	4	1030
0.925642	2	1	4	1030
0.925682	2	1	4	1030
0.925722	2	1	4	1030
0.925762	2	1	4	1030
0.925802	2	1	4	1030
0.925842	2	1	4	1030
0.925882	2	1	4	1030
0.925922	2	1	4	1030
0.925962	2	1	4	1030
0.926002	2	1	4	1030
0.926042	2	1	4	1030
0.926082	2	1	4	1030
0.926122	2	1	4	1030
0.926162	2	1	4	1030
0.926202	2	1	4	1030
0.926242	2	1	4	1030
0.926282	2	1	4	1030
0.926322	2	1	4	1030
0.926362	2	1	4	1030
0.926402	2	1	4	1030
0.926442	2	1	4	1030
0.926482	2	1	4	1030
0.926522	2	1	4	1030
0.926562	2	1	4	1030
0.926602	2	1	4	1030
0.926642	2	1	4	1030
0.926682	2	1	4	1030
0.926722	2	1	4	1030
0.926762	2	1	4	1030
0.926802	2	1	4	1030
0.926842	2	1	4	1030
0.926882	2	1	4	1030
0.926922	2	1	4	1030
0.926962	2	1	4	1030
0.927002	2	1	4	1030
0.927042	2	1	4	1030
0.927082	2	1	4	1030
0.927122	2	1	4	1030
0.927162	2	1	4	1030
0.927202	2	1	4	1030
0.927242	2	1	4	1030
0.927282	2	1	4	1030
0.927322	2	1	4	1030
0.927362	2	1	4	1030
0.927402	2	1	4	1030
0.927442	2	1	4	1030
0.927482	2	1	4	1030
0.927522	2	1	4	1030
0.927562	2	1	4	1030
0.927602	2	1	4	1030
0.927642	2	1	4	1030
0.927682	2	1	4	1030
0.927722	2	1	4	1030
0.927762	2	1	4	1030
0.927802	2	1	4	1030
0.927842	2	1	4	1030
0.927882	2	1	4	1030
0.927922	2	1	4	1030
0.927962	2	1	4	1030
0.928002	2	1	4	1030
0.928042	2	1	4	1030
0.928082	2	1	4	1030
0.928122	2	1	4	1030
0.928162	2	1	4	1030
0.928202	2	1	4	1030
0.928242	2	1	4	1030
0.928282	2	1	4	1030
0.928322	2	1	4	1030
0.928362	2	1	4	1030
0.928402	2	1	4	1030
0.928442	2	1	4	1030
0.928482	2	1	4	1030
0.928522	2	1	4	1030
0.928562	2	1	4	1030
0.928602	2	1	4	1030
0.928642	2	1	4	1030
0.928682	2	1	4	1030
0.928722	2	1	4	1030
0.928762	2	1	4	1030
0.928802	2	1	4	1030
0.928842	2	1	4	1030
0.928882	2	1	4	1030
0.928922	2	1	4	1030
0.928962	2	1	4	1030
0.929002	2	1	4	1030
0.929042	2	1	4	1030
0.929082	2	1	4	1030
0.929122	2	1	4	1030
0.929162	2	1	4	1030
0.929202	2	1	4	1030
0.929242	2	1	4	1030
0.929282	2	1	4	1030
0.929322	2	1	4	1030
0.929362	2	1	4	1030
0.929402	2	1	4	1030
0.929442	2	1	4	1030
0.929482	2	1	4	1030
0.929522	2	1	4	1030
0.929562	2	1	4	1030
0.929602	2	1	4	1030
0.929642	2	1	4	1030
0.929682	2	1	4	1030
0.929722	2	1	4	1030
0.929762	2	1	4	1030
0.929802	2	1	4	1030
0.929842	2	1	4	1030
0.929882	2	1	4	1030
0.929922	2	1	4	1030
0.929962	2	1	4	1030
0.930002	2	1	4	1030
0.930042	2	1	4	1030
0.930082	2	1	4	1030
0.930122	2	1	4	1030
0.930162	2	1	4	1030
0.930202	2	1	4	1030
0.930242	2	1	4	1030
0.930282	2	1	4	1030
0.930322	2	1	4	1030
0.930362	2	1	4	1030
0.930402	2	1	4	1030
0.930442	2	1	4	1030
0.930482	2	1	4	1030
0.930522	2	1	4	1030
0.930562	2	1	4	1030
0.930602	2	1	4	1030
0.930642	2	1	4	1030
0.930682	2	1	4	1030
0.930722	2	1	4	1030
0.930762	2	1	4	1030
0.930802	2	1	4	1030
0.930842	2	1	4	1030
0.930882	2	1	4	1030
0.930922	2	1	4	1030
0.930962	2	1	4	1030
0.931002	2	1	4	1030
0.931042	2	1	4	1030
0.931082	2	1	4	1030
0.931122	2	1	4	1030
0.931162	2	1	4	1030
0.931202	2	1	4	1030
0.931242	2	1	4	1030
0.931282	2	1	4	1030
0.931322	2	1	4	1030
0.931362	2	1	4	1030
0.931402	2	1	4	1030
0.931442	2	1	4	1030
0.931482	2	1	4	1030
0.931522	2	1	4	1030
0.931562	2	1	4	1030
0.931602	2	1	4	1030
0.931642	2	1	4	1030
0.931682	2	1	4	1030
0.931722	2	1	4	1030
0.931762	2	1	4	1030
0.931802	2	1	4	1030
0.931842	2	1	4	1030
0.931882	2	1	4	1030
0.931922	2	1	4	1030
0.931962	2	1	4	1030
0.932002	2	1	4	1030
0.932042	2	1	4	1030
0.932082	2	1	4	1030
0.932122	2	1	4	1030
0.932162	2	1	4	1030
0.932202	2	1	4	1030
0.932242	2	1	4	1030
0.932282	2	1	4	1030
0.932322	2	1	4	1030
0.932362	2	1	4	1030
0.932402	2	1	4	1030
0.932442	2	1	4	1030
0.932482	2	1	4	1030
0.932522	2	1	4	1030
0.932562	2	1	4	1030
